targetId,strataId,cohortId,cohortType,name
108,306,108003061,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy with [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma)
109,306,109003061,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy with [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma)
110,306,110003061,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy with [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma)
111,306,111003061,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies with [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma)
112,306,112003061,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy with [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma)
113,306,113003061,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy with [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma)
101,307,101003071,TwS,[PIONEER FUP] Newly diagnosed prostate cancer with [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations
102,307,102003071,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt with [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations
103,307,103003071,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt with [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations
104,307,104003071,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt with [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations
105,307,105003071,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW with [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations
106,307,106003071,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt with [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations
107,307,107003071,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy with [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations
108,307,108003071,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy with [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations
109,307,109003071,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy with [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations
110,307,110003071,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy with [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations
111,307,111003071,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies with [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations
112,307,112003071,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy with [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations
113,307,113003071,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy with [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations
101,308,101003081,TwS,[PIONEER FUP] Newly diagnosed prostate cancer with [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a)
102,308,102003081,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt with [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a)
103,308,103003081,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt with [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a)
104,308,104003081,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt with [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a)
105,308,105003081,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW with [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a)
106,308,106003081,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt with [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a)
107,308,107003081,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy with [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a)
108,308,108003081,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy with [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a)
109,308,109003081,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy with [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a)
110,308,110003081,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy with [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a)
111,308,111003081,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies with [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a)
112,308,112003081,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy with [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a)
113,308,113003081,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy with [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a)
101,309,101003091,TwS,[PIONEER FUP] Newly diagnosed prostate cancer with [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b)
102,309,102003091,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt with [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b)
103,309,103003091,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt with [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b)
104,309,104003091,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt with [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b)
105,309,105003091,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW with [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b)
106,309,106003091,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt with [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b)
107,309,107003091,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy with [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b)
108,309,108003091,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy with [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b)
109,309,109003091,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy with [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b)
110,309,110003091,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy with [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b)
111,309,111003091,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies with [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b)
112,309,112003091,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy with [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b)
113,309,113003091,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy with [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b)
101,310,101003101,TwS,"[PIONEER FUP] Newly diagnosed prostate cancer with [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)"
102,310,102003101,TwS,"[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt with [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)"
103,310,103003101,TwS,"[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt with [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)"
104,310,104003101,TwS,"[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt with [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)"
105,310,105003101,TwS,"[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW with [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)"
106,310,106003101,TwS,"[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt with [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)"
107,310,107003101,TwS,"[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy with [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)"
108,310,108003101,TwS,"[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy with [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)"
109,310,109003101,TwS,"[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy with [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)"
110,310,110003101,TwS,"[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy with [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)"
111,310,111003101,TwS,"[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies with [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)"
112,310,112003101,TwS,"[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy with [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)"
113,310,113003101,TwS,"[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy with [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)"
101,311,101003111,TwS,[PIONEER FUP] Newly diagnosed prostate cancer with [PIONEER FUP] PSA above 20 at Dx FINAL
102,311,102003111,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt with [PIONEER FUP] PSA above 20 at Dx FINAL
103,311,103003111,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt with [PIONEER FUP] PSA above 20 at Dx FINAL
104,311,104003111,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt with [PIONEER FUP] PSA above 20 at Dx FINAL
105,311,105003111,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW with [PIONEER FUP] PSA above 20 at Dx FINAL
106,311,106003111,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt with [PIONEER FUP] PSA above 20 at Dx FINAL
107,311,107003111,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy with [PIONEER FUP] PSA above 20 at Dx FINAL
108,311,108003111,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy with [PIONEER FUP] PSA above 20 at Dx FINAL
109,311,109003111,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy with [PIONEER FUP] PSA above 20 at Dx FINAL
110,311,110003111,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy with [PIONEER FUP] PSA above 20 at Dx FINAL
111,311,111003111,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies with [PIONEER FUP] PSA above 20 at Dx FINAL
112,311,112003111,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy with [PIONEER FUP] PSA above 20 at Dx FINAL
113,311,113003111,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy with [PIONEER FUP] PSA above 20 at Dx FINAL
101,312,101003121,TwS,[PIONEER FUP] Newly diagnosed prostate cancer with [PIONEER FUP] PSA below 10 at Dx FINAL
102,312,102003121,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt with [PIONEER FUP] PSA below 10 at Dx FINAL
103,312,103003121,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt with [PIONEER FUP] PSA below 10 at Dx FINAL
104,312,104003121,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt with [PIONEER FUP] PSA below 10 at Dx FINAL
105,312,105003121,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW with [PIONEER FUP] PSA below 10 at Dx FINAL
106,312,106003121,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt with [PIONEER FUP] PSA below 10 at Dx FINAL
107,312,107003121,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy with [PIONEER FUP] PSA below 10 at Dx FINAL
108,312,108003121,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy with [PIONEER FUP] PSA below 10 at Dx FINAL
109,312,109003121,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy with [PIONEER FUP] PSA below 10 at Dx FINAL
110,312,110003121,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy with [PIONEER FUP] PSA below 10 at Dx FINAL
111,312,111003121,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies with [PIONEER FUP] PSA below 10 at Dx FINAL
112,312,112003121,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy with [PIONEER FUP] PSA below 10 at Dx FINAL
113,312,113003121,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy with [PIONEER FUP] PSA below 10 at Dx FINAL
101,313,101003131,TwS,[PIONEER FUP] Newly diagnosed prostate cancer with [PIONEER FUP] PSA 10-20 at Dx FINAL
102,313,102003131,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt with [PIONEER FUP] PSA 10-20 at Dx FINAL
103,313,103003131,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt with [PIONEER FUP] PSA 10-20 at Dx FINAL
104,313,104003131,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt with [PIONEER FUP] PSA 10-20 at Dx FINAL
105,313,105003131,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW with [PIONEER FUP] PSA 10-20 at Dx FINAL
106,313,106003131,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt with [PIONEER FUP] PSA 10-20 at Dx FINAL
107,313,107003131,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy with [PIONEER FUP] PSA 10-20 at Dx FINAL
108,313,108003131,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy with [PIONEER FUP] PSA 10-20 at Dx FINAL
109,313,109003131,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy with [PIONEER FUP] PSA 10-20 at Dx FINAL
110,313,110003131,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy with [PIONEER FUP] PSA 10-20 at Dx FINAL
111,313,111003131,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies with [PIONEER FUP] PSA 10-20 at Dx FINAL
112,313,112003131,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy with [PIONEER FUP] PSA 10-20 at Dx FINAL
113,313,113003131,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy with [PIONEER FUP] PSA 10-20 at Dx FINAL
101,314,101003141,TwS,[PIONEER FUP] Newly diagnosed prostate cancer with [PIONEER FUP] Gleason Grade 1 at Dx FINAL
102,314,102003141,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt with [PIONEER FUP] Gleason Grade 1 at Dx FINAL
103,314,103003141,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt with [PIONEER FUP] Gleason Grade 1 at Dx FINAL
104,314,104003141,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt with [PIONEER FUP] Gleason Grade 1 at Dx FINAL
105,314,105003141,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW with [PIONEER FUP] Gleason Grade 1 at Dx FINAL
106,314,106003141,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt with [PIONEER FUP] Gleason Grade 1 at Dx FINAL
107,314,107003141,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy with [PIONEER FUP] Gleason Grade 1 at Dx FINAL
108,314,108003141,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy with [PIONEER FUP] Gleason Grade 1 at Dx FINAL
109,314,109003141,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy with [PIONEER FUP] Gleason Grade 1 at Dx FINAL
110,314,110003141,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy with [PIONEER FUP] Gleason Grade 1 at Dx FINAL
111,314,111003141,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies with [PIONEER FUP] Gleason Grade 1 at Dx FINAL
112,314,112003141,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy with [PIONEER FUP] Gleason Grade 1 at Dx FINAL
113,314,113003141,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy with [PIONEER FUP] Gleason Grade 1 at Dx FINAL
101,315,101003151,TwS,[PIONEER FUP] Newly diagnosed prostate cancer with [PIONEER FUP] Earliest Gleason Grade 2 - 3
102,315,102003151,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt with [PIONEER FUP] Earliest Gleason Grade 2 - 3
103,315,103003151,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt with [PIONEER FUP] Earliest Gleason Grade 2 - 3
104,315,104003151,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt with [PIONEER FUP] Earliest Gleason Grade 2 - 3
105,315,105003151,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW with [PIONEER FUP] Earliest Gleason Grade 2 - 3
106,315,106003151,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt with [PIONEER FUP] Earliest Gleason Grade 2 - 3
107,315,107003151,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy with [PIONEER FUP] Earliest Gleason Grade 2 - 3
108,315,108003151,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy with [PIONEER FUP] Earliest Gleason Grade 2 - 3
109,315,109003151,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy with [PIONEER FUP] Earliest Gleason Grade 2 - 3
110,315,110003151,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy with [PIONEER FUP] Earliest Gleason Grade 2 - 3
111,315,111003151,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies with [PIONEER FUP] Earliest Gleason Grade 2 - 3
112,315,112003151,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy with [PIONEER FUP] Earliest Gleason Grade 2 - 3
113,315,113003151,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy with [PIONEER FUP] Earliest Gleason Grade 2 - 3
101,316,101003161,TwS,[PIONEER FUP] Newly diagnosed prostate cancer with [PIONEER FUP] Earliest Gleason Grade 4
102,316,102003161,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt with [PIONEER FUP] Earliest Gleason Grade 4
103,316,103003161,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt with [PIONEER FUP] Earliest Gleason Grade 4
104,316,104003161,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt with [PIONEER FUP] Earliest Gleason Grade 4
105,316,105003161,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW with [PIONEER FUP] Earliest Gleason Grade 4
106,316,106003161,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt with [PIONEER FUP] Earliest Gleason Grade 4
107,316,107003161,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy with [PIONEER FUP] Earliest Gleason Grade 4
108,316,108003161,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy with [PIONEER FUP] Earliest Gleason Grade 4
109,316,109003161,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy with [PIONEER FUP] Earliest Gleason Grade 4
110,316,110003161,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy with [PIONEER FUP] Earliest Gleason Grade 4
111,316,111003161,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies with [PIONEER FUP] Earliest Gleason Grade 4
112,316,112003161,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy with [PIONEER FUP] Earliest Gleason Grade 4
113,316,113003161,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy with [PIONEER FUP] Earliest Gleason Grade 4
101,317,101003171,TwS,[PIONEER FUP] Newly diagnosed prostate cancer with [PIONEER FUP] Earliest Gleason Grade 5
102,317,102003171,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt with [PIONEER FUP] Earliest Gleason Grade 5
103,317,103003171,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt with [PIONEER FUP] Earliest Gleason Grade 5
104,317,104003171,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt with [PIONEER FUP] Earliest Gleason Grade 5
105,317,105003171,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW with [PIONEER FUP] Earliest Gleason Grade 5
106,317,106003171,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt with [PIONEER FUP] Earliest Gleason Grade 5
107,317,107003171,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy with [PIONEER FUP] Earliest Gleason Grade 5
108,317,108003171,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy with [PIONEER FUP] Earliest Gleason Grade 5
109,317,109003171,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy with [PIONEER FUP] Earliest Gleason Grade 5
110,317,110003171,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy with [PIONEER FUP] Earliest Gleason Grade 5
111,317,111003171,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies with [PIONEER FUP] Earliest Gleason Grade 5
112,317,112003171,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy with [PIONEER FUP] Earliest Gleason Grade 5
113,317,113003171,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy with [PIONEER FUP] Earliest Gleason Grade 5
101,318,101003181,TwS,[PIONEER FUP] Newly diagnosed prostate cancer with [PIONEER FUP] Metastasis stage M1a FINAL
102,318,102003181,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt with [PIONEER FUP] Metastasis stage M1a FINAL
103,318,103003181,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt with [PIONEER FUP] Metastasis stage M1a FINAL
104,318,104003181,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt with [PIONEER FUP] Metastasis stage M1a FINAL
105,318,105003181,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW with [PIONEER FUP] Metastasis stage M1a FINAL
106,318,106003181,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt with [PIONEER FUP] Metastasis stage M1a FINAL
107,318,107003181,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy with [PIONEER FUP] Metastasis stage M1a FINAL
108,318,108003181,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy with [PIONEER FUP] Metastasis stage M1a FINAL
109,318,109003181,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy with [PIONEER FUP] Metastasis stage M1a FINAL
110,318,110003181,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy with [PIONEER FUP] Metastasis stage M1a FINAL
111,318,111003181,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies with [PIONEER FUP] Metastasis stage M1a FINAL
112,318,112003181,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy with [PIONEER FUP] Metastasis stage M1a FINAL
